3_0	SELECT resource, COUNT(*) AS quantidade_eventos FROM event_log GROUP BY resource	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
3_1	SELECT resource, COUNT(*) AS quantidade_eventos FROM event_log GROUP BY resource;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
3_2	SELECT resource, COUNT(*) AS num_events FROM event_log GROUP BY resource	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
3_3	SELECT COUNT(*), resource FROM event_log GROUP BY resource	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	True
3_4	SELECT resource, COUNT(*) AS num_events FROM event_log GROUP BY resource ORDER BY num_events DESC;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
3_5	SELECT resource, COUNT(*) as frequency FROM event_log GROUP BY resource ORDER BY frequency DESC;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
3_6	SELECT resource, COUNT(*) AS frequency FROM event_log GROUP BY resource	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
3_7	SELECT COUNT(*), resource FROM event_log GROUP BY resource	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	True
3_8	SELECT COUNT(DISTINCT activity), resource FROM event_log GROUP BY resource	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
3_9	SELECT resource, COUNT(*) AS num_executions FROM event_log GROUP BY resource	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
3_10	SELECT resource, count(*) as num_actions FROM event_log GROUP BY resource	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
4_0	SELECT COUNT(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	True
4_1	SELECT COUNT(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	True
4_2	SELECT COUNT(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	True
4_3	SELECT count(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	True
4_4	SELECT COUNT(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	True
4_5	SELECT COUNT(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	True
4_6	SELECT COUNT(*) AS total_actions FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	0
5_0	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-03-01' AND '2018-03-31'	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_1	SELECT * FROM event_log WHERE timestamp BETWEEN '2018-03-01' AND '2018-03-31' AND activity = 'FINALIZADO';	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_2	SELECT idcase FROM event_log WHERE timestamp BETWEEN '2018-03-01' AND '2018-03-31' GROUP BY idcase	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_3	SELECT idcase FROM event_log WHERE MONTH(timestamp) = 3 AND YEAR(timestamp) = 2018	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	1
5_4	SELECT idcase FROM event_log WHERE timestamp = ( SELECT MAX(timestamp) FROM event_log WHERE idcase = event_log.idcase AND EXTRACT(MONTH FROM timestamp) = 3 AND EXTRACT(YEAR FROM timestamp) = 2018 )	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	1
5_5	SELECT idcase FROM event_log WHERE timestamp BETWEEN '2018-03-01' AND '2018-03-31' GROUP BY idcase HAVING max(timestamp) = '2018-03-31';	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_6	SELECT idcase FROM event_log WHERE activity = 'Fim da viagem' AND timestamp BETWEEN '2018-03-01' AND '2018-03-31'	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_7	SELECT idcase FROM event_log WHERE timestamp BETWEEN '2018-03-01' AND '2018-03-31' AND activity = 'Fim da viagem'	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
6_0	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource!= 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	True
6_1	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource!= 'Douglas'	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	True
6_2	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource!= 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	True
6_3	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource!= 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	True
6_4	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource!= 'Douglas'	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	True
6_5	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource!= 'Douglas'	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	True
6_6	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource!= 'Douglas'	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	True
6_7	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource!= 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	True
6_8	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource!= 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	True
6_9	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource!= 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	True
6_10	SELECT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource!= 'Douglas'	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	True
6_11	SELECT DISTINCT resource FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource!= 'Douglas'	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	0
6_12	SELECT * FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource!= 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaração rejeitada pelo pré-aprovador' AND resource != 'Douglas'	medium	0
7_0	SELECT COUNT(DISTINCT resource) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	True
7_1	SELECT COUNT(DISTINCT resource) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	True
7_2	SELECT COUNT(DISTINCT resource) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	True
7_3	SELECT COUNT(DISTINCT resource) FROM event_log	SELECT COUNT(DISTINCT resource) FROM event_log	easy	True
7_4	SELECT COUNT(DISTINCT resource) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	True
7_5	SELECT COUNT(DISTINCT idcase) FROM event_log	SELECT COUNT(DISTINCT resource) FROM event_log	easy	0
7_6	SELECT COUNT(DISTINCT resource) AS num_resources FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	0
7_7	SELECT COUNT(DISTINCT resource) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	True
7_8	SELECT COUNT(DISTINCT resource) FROM event_log	SELECT COUNT(DISTINCT resource) FROM event_log	easy	True
7_9	SELECT COUNT(DISTINCT resource) FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	True
7_10	SELECT COUNT(DISTINCT id) AS num_people FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	0
7_11	SELECT COUNT(DISTINCT resource) AS num_resources FROM event_log;	SELECT COUNT(DISTINCT resource) FROM event_log	easy	0
7_12	SELECT COUNT(DISTINCT resource) FROM event_log	SELECT COUNT(DISTINCT resource) FROM event_log	easy	True
8_0	SELECT resource, COUNT(*) AS total_events FROM event_log GROUP BY resource	SELECT COUNT(*), resource FROM event_log GROUP BY resource	medium	0
8_1	SELECT resource, COUNT(*) AS total_events FROM event_log GROUP BY resource	SELECT COUNT(*), resource FROM event_log GROUP BY resource	medium	0
8_2	SELECT resource, COUNT(*) AS total_events FROM event_log GROUP BY resource	SELECT COUNT(*), resource FROM event_log GROUP BY resource	medium	0
8_3	SELECT resource, COUNT(*) AS total_actions FROM event_log GROUP BY resource	SELECT COUNT(*), resource FROM event_log GROUP BY resource	medium	0
9_0	SELECT * FROM event_log WHERE cost > 2.225	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	easy	0
9_1	SELECT idcase FROM event_log WHERE cost > 2225.0 GROUP BY idcase	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	easy	0
9_2	SELECT idcase FROM event_log WHERE cost > 2.225 GROUP BY idcase HAVING COUNT(*) > 3	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	easy	0
9_3	SELECT activity from event_log GROUP BY activity HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY activity ORDER BY COUNT(*) desc LIMIT 1)	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	easy	0
9_4	SELECT idcase FROM event_log WHERE cost > 2225 GROUP BY idcase	SELECT DISTINCT idcase FROM event_log WHERE cost > 2225	easy	0
10_0	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1)	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_1	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1)	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_2	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1)	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_3	SELECT resource, COUNT(*) AS num_events FROM event_log GROUP BY resource ORDER BY num_events DESC LIMIT 1;	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_4	SELECT resource, COUNT(*) AS num_events FROM event_log GROUP BY resource ORDER BY num_events DESC;	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_5	SELECT resource, COUNT(*) AS num_events FROM event_log GROUP BY resource ORDER BY num_events DESC LIMIT 1;	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_6	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1)	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_7	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1;	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_8	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1)	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_9	SELECT resource, COUNT(*) AS num_events FROM event_log GROUP BY resource ORDER BY num_events DESC LIMIT 1;	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
10_10	SELECT resource, SUM(cost) AS total_cost, COUNT(*) AS num_declarations FROM event_log GROUP BY resource ORDER BY total_cost DESC;	SELECT resource FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
11_0	SELECT resource, COUNT(*) as num_events FROM event_log GROUP BY resource ORDER BY num_events DESC LIMIT 1;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	extra	0
11_1	SELECT resource, COUNT(*) as num_events FROM event_log GROUP BY resource ORDER BY num_events DESC LIMIT 1;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	extra	0
11_2	SELECT resource, COUNT(*) as num_events FROM event_log GROUP BY resource ORDER BY num_events DESC;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	extra	0
11_3	SELECT resource, COUNT(*) as num_events FROM event_log GROUP BY resource ORDER BY num_events DESC LIMIT 1;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	extra	0
11_4	SELECT resource, COUNT(*) as total_events FROM event_log GROUP BY resource ORDER BY total_events DESC LIMIT 1;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	extra	0
11_5	SELECT resource, COUNT(*) as total_events FROM event_log GROUP BY resource ORDER BY total_events DESC LIMIT 1;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	extra	0
11_6	SELECT resource, COUNT(*) as num_events FROM event_log GROUP BY resource ORDER BY num_events DESC LIMIT 1;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	extra	0
11_7	SELECT resource, COUNT(*) as total_cases, COUNT(DISTINCT idcase) as total_actions FROM event_log GROUP BY resource ORDER BY total_cases DESC;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC LIMIT 1) 	extra	0
12_0	SELECT resource, COUNT(*) AS num_events FROM event_log GROUP BY resource ORDER BY num_events DESC;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC	extra	0
12_1	SELECT resource, COUNT(*) as num_events FROM event_log GROUP BY resource ORDER BY num_events DESC;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC	extra	0
12_2	SELECT resource, COUNT(*) as total_events FROM event_log GROUP BY resource ORDER BY total_events DESC;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC	extra	0
12_3	SELECT resource, COUNT(*) AS total_events FROM event_log GROUP BY resource ORDER BY total_events DESC;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC	extra	0
12_4	SELECT resource, COUNT(*) AS quantidade_execucoes FROM event_log GROUP BY resource ORDER BY quantidade_execucoes DESC;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC	extra	0
12_5	SELECT resource, COUNT(*) AS total_actions FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC;	SELECT resource, COUNT(*) FROM event_log GROUP BY resource ORDER BY COUNT(*) DESC	extra	0
13_0	SELECT COUNT(*) FROM (SELECT DISTINCT idcase FROM event_log where cost IS NULL EXCEPT SELECT DISTINCT idcase FROM event_log where cost IS NOT NULL)	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
13_1	SELECT COUNT(*) FROM (SELECT DISTINCT idcase FROM event_log where cost IS NULL EXCEPT SELECT DISTINCT idcase FROM event_log where cost IS NOT NULL)	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
13_2	SELECT COUNT(*) FROM (SELECT DISTINCT idcase FROM event_log where cost IS NULL EXCEPT SELECT DISTINCT idcase FROM event_log where cost IS NOT NULL)	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
13_3	SELECT * FROM event_log WHERE cost IS NOT NULL;	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
13_4	SELECT COUNT(*) FROM (SELECT DISTINCT idcase FROM event_log where cost IS NULL EXCEPT SELECT DISTINCT idcase FROM event_log where cost IS NOT NULL)	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
13_5	SELECT * FROM event_log WHERE cost IS NOT NULL;	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
13_6	SELECT * FROM event_log WHERE cost IS NOT NULL;	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
13_7	SELECT * FROM event_log WHERE cost IS NOT NULL;	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
13_8	SELECT * FROM event_log WHERE cost IS NOT NULL;	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
13_9	SELECT * FROM event_log WHERE cost IS NOT NULL;	SELECT * FROM event_log WHERE cost IS NOT NULL	no_hardness	1
14_0	SELECT * FROM event_log WHERE activity = 'Início da viagem' OR activity = 'Requisição de pagamento'	SELECT * FROM event_log WHERE activity = 'Início da viagem' OR activity = 'Requisição de pagamento'	medium	True
14_1	SELECT DISTINCT idcase FROM event_log WHERE (activity = 'Início da viagem' OR activity = 'Fim da viagem') AND idcase NOT IN (SELECT idcase FROM event_log WHERE activity = 'Requisição de pagamento') AND idcase NOT IN (SELECT idcase FROM event_log WHERE activity = 'Pagamento efetuado');	SELECT * FROM event_log WHERE activity = 'Início da viagem' OR activity = 'Requisição de pagamento'	medium	0
14_2	SELECT DISTINCT idcase FROM event_log WHERE idcase NOT IN (SELECT idcase FROM event_log WHERE activity = 'Requisição de pagamento' OR activity = 'Pagamento efetuado')	SELECT * FROM event_log WHERE activity = 'Início da viagem' OR activity = 'Requisição de pagamento'	medium	0
14_3	SELECT * FROM event_log WHERE activity IN ('Início da viagem', 'Requisição de pagamento');	SELECT * FROM event_log WHERE activity = 'Início da viagem' OR activity = 'Requisição de pagamento'	medium	0
14_4	SELECT * FROM event_log WHERE activity IN ('Início da viagem', 'Requisição de pagamento')	SELECT * FROM event_log WHERE activity = 'Início da viagem' OR activity = 'Requisição de pagamento'	medium	0
15_0	SELECT activity, COUNT(*) as frequency FROM event_log GROUP BY activity ORDER BY frequency DESC LIMIT 3;	SELECT activity FROM event_log GROUP BY activity HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY activity ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
15_1	SELECT activity, COUNT(*) as frequency FROM event_log GROUP BY activity ORDER BY frequency DESC;	SELECT activity FROM event_log GROUP BY activity HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY activity ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
15_2	SELECT activity, COUNT(*) as frequency FROM event_log GROUP BY activity ORDER BY frequency DESC;	SELECT activity FROM event_log GROUP BY activity HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY activity ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
15_3	SELECT activity, COUNT(*) as frequency FROM event_log GROUP BY activity ORDER BY frequency DESC;	SELECT activity FROM event_log GROUP BY activity HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY activity ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
15_4	SELECT activity, COUNT(*) as frequency FROM event_log GROUP BY activity ORDER BY frequency DESC LIMIT 1;	SELECT activity FROM event_log GROUP BY activity HAVING COUNT(*) = (SELECT COUNT(*) FROM event_log GROUP BY activity ORDER BY COUNT(*) DESC LIMIT 1) 	hard	0
16_0	SELECT activity, COUNT(*) AS frequency FROM event_log GROUP BY activity ORDER BY frequency DESC;	SELECT activity, COUNT(*) FROM event_log GROUP BY activity  ORDER BY COUNT (*) DESC	extra	0
16_1	SELECT activity, COUNT(*) as frequency FROM event_log GROUP BY activity ORDER BY frequency DESC;	SELECT activity, COUNT(*) FROM event_log GROUP BY activity  ORDER BY COUNT (*) DESC	extra	0
16_2	SELECT activity, COUNT(*) as frequency FROM event_log GROUP BY activity ORDER BY frequency DESC;	SELECT activity, COUNT(*) FROM event_log GROUP BY activity  ORDER BY COUNT (*) DESC	extra	0
